0.060606,0.79592,0.070975
0.060606,0.81633,0.071985
0.060606,0.83673,0.07298
0.060606,0.85714,0.07396
0.060606,0.87755,0.074925
0.060606,0.89796,0.075878
0.060606,0.91837,0.076816
0.060606,0.93878,0.077742
0.060606,0.95918,0.078656
0.060606,0.97959,0.079558
0.060606,1,0.080449
0.080808,0,0
0.080808,0.020408,0.010184
0.080808,0.040816,0.015643
0.080808,0.061224,0.019953
0.080808,0.081633,0.023683
0.080808,0.10204,0.027042
0.080808,0.12245,0.030148
0.080808,0.14286,0.033073
0.080808,0.16327,0.035856
0.080808,0.18367,0.038522
0.080808,0.20408,0.041088
0.080808,0.22449,0.043569
0.080808,0.2449,0.045976
0.080808,0.26531,0.048315
0.080808,0.28571,0.050594
0.080808,0.30612,0.052813
0.080808,0.32653,0.054979
0.080808,0.34694,0.05709
0.080808,0.36735,0.059152
0.080808,0.38776,0.061164
0.080808,0.40816,0.063131
0.080808,0.42857,0.065052
0.080808,0.44898,0.06693
0.080808,0.46939,0.068769
0.080808,0.4898,0.07057
0.080808,0.5102,0.072333
0.080808,0.53061,0.074058
0.080808,0.55102,0.07575
0.080808,0.57143,0.07741
0.080808,0.59184,0.079038
0.080808,0.61224,0.080636
0.080808,0.63265,0.082203
0.080808,0.65306,0.083741
0.080808,0.67347,0.085253
0.080808,0.69388,0.08674
0.080808,0.71429,0.0882
0.080808,0.73469,0.089635
0.080808,0.7551,0.091046
0.080808,0.77551,0.092435
0.080808,0.79592,0.093802
0.080808,0.81633,0.095148
0.080808,0.83673,0.096473
0.080808,0.85714,0.097778
0.080808,0.87755,0.099065
0.080808,0.89796,0.10033
0.080808,0.91837,0.10158
0.080808,0.93878,0.10282
0.080808,0.95918,0.10404
0.080808,0.97959,0.10524
0.080808,1,0.10642
0.10101,0,0
0.10101,0.020408,0.011946
0.10101,0.040816,0.0187
0.10101,0.061224,0.024055
0.10101,0.081633,0.028697
0.10101,0.10204,0.032882
0.10101,0.12245,0.036754
0.10101,0.14286,0.040401
0.10101,0.16327,0.043873
0.10101,0.18367,0.047201
0.10101,0.20408,0.050402
0.10101,0.22449,0.053498
0.10101,0.2449,0.056502
0.10101,0.26531,0.059422
0.10101,0.28571,0.062267
0.10101,0.30612,0.065037
0.10101,0.32653,0.06774
0.10101,0.34694,0.070376
0.10101,0.36735,0.072949
0.10101,0.38776,0.075461
0.10101,0.40816,0.077916
0.10101,0.42857,0.080314
0.10101,0.44898,0.08266
0.10101,0.46939,0.084955
0.10101,0.4898,0.087203
0.10101,0.5102,0.089404
0.10101,0.53061,0.091558
0.10101,0.55102,0.09367
0.10101,0.57143,0.095742
0.10101,0.59184,0.097775
0.10101,0.61224,0.09977
0.10101,0.63265,0.10173
0.10101,0.65306,0.10365
0.10101,0.67347,0.10553
0.10101,0.69388,0.10739
0.10101,0.71429,0.10921
0.10101,0.73469,0.111
0.10101,0.7551,0.11277
0.10101,0.77551,0.1145
0.10101,0.79592,0.11621
0.10101,0.81633,0.11789
0.10101,0.83673,0.11954
0.10101,0.85714,0.12117
0.10101,0.87755,0.12278
0.10101,0.89796,0.12436
0.10101,0.91837,0.12592
0.10101,0.93878,0.12747
0.10101,0.95918,0.12899
0.10101,0.97959,0.13049
0.10101,1,0.13197
0.12121,0,0
0.12121,0.020408,0.013454
0.12121,0.040816,0.021458
0.12121,0.061224,0.027837
0.12121,0.081633,0.033379
0.12121,0.10204,0.03838
0.12121,0.12245,0.043012
0.12121,0.14286,0.047376
0.12121,0.16327,0.051532
0.12121,0.18367,0.055516
0.12121,0.20408,0.05935
0.12121,0.22449,0.063058
0.12121,0.2449,0.066656
0.12121,0.26531,0.070153
0.12121,0.28571,0.073561
0.12121,0.30612,0.07688
0.12121,0.32653,0.080118
0.12121,0.34694,0.083276
0.12121,0.36735,0.086358
0.12121,0.38776,0.089368
0.12121,0.40816,0.092309
0.12121,0.42857,0.095182
0.12121,0.44898,0.097992
0.12121,0.46939,0.10074
0.12121,0.4898,0.10343
0.12121,0.5102,0.10607
0.12121,0.53061,0.10865
0.12121,0.55102,0.11118
0.12121,0.57143,0.11367
0.12121,0.59184,0.1161
0.12121,0.61224,0.11849
0.12121,0.63265,0.12084
0.12121,0.65306,0.12314
0.12121,0.67347,0.1254
0.12121,0.69388,0.12762
0.12121,0.71429,0.12981
0.12121,0.73469,0.13195
0.12121,0.7551,0.13407
0.12121,0.77551,0.13614
0.12121,0.79592,0.13819
0.12121,0.81633,0.1402
0.12121,0.83673,0.14219
0.12121,0.85714,0.14414
0.12121,0.87755,0.14606
0.12121,0.89796,0.14796
0.12121,0.91837,0.14983
0.12121,0.93878,0.15168
0.12121,0.95918,0.1535
0.12121,0.97959,0.1553
0.12121,1,0.15708
0.14141,0,0
0.14141,0.020408,0.014738
0.14141,0.040816,0.02394
0.14141,0.061224,0.031318
0.14141,0.081633,0.037743
0.14141,0.10204,0.043551
0.14141,0.12245,0.048933
0.14141,0.14286,0.054009
0.14141,0.16327,0.058843
0.14141,0.18367,0.063478
0.14141,0.20408,0.067941
0.14141,0.22449,0.072256
0.14141,0.2449,0.076445
0.14141,0.26531,0.080516
0.14141,0.28571,0.084484
0.14141,0.30612,0.088348
0.14141,0.32653,0.092118
0.14141,0.34694,0.095794
0.14141,0.36735,0.099383
0.14141,0.38776,0.10289
0.14141,0.40816,0.10631
0.14141,0.42857,0.10966
0.14141,0.44898,0.11293
0.14141,0.46939,0.11613
0.14141,0.4898,0.11927
0.14141,0.5102,0.12234
0.14141,0.53061,0.12534
0.14141,0.55102,0.12829
0.14141,0.57143,0.13118
0.14141,0.59184,0.13402
0.14141,0.61224,0.1368
0.14141,0.63265,0.13953
0.14141,0.65306,0.14221
0.14141,0.67347,0.14485
0.14141,0.69388,0.14744
0.14141,0.71429,0.14998
0.14141,0.73469,0.15248
0.14141,0.7551,0.15494
0.14141,0.77551,0.15736
0.14141,0.79592,0.15974
0.14141,0.81633,0.16209
0.14141,0.83673,0.1644
0.14141,0.85714,0.16667
0.14141,0.87755,0.16891
0.14141,0.89796,0.17113
0.14141,0.91837,0.17331
0.14141,0.93878,0.17546
0.14141,0.95918,0.17758
0.14141,0.97959,0.17967
0.14141,1,0.18174
0.16162,0,0
0.16162,0.020408,0.015822
0.16162,0.040816,0.026164
0.16162,0.061224,0.034515
0.16162,0.081633,0.041806
0.16162,0.10204,0.048407
0.16162,0.12245,0.054531
0.16162,0.14286,0.060309
0.16162,0.16327,0.065816
0.16162,0.18367,0.071097
0.16162,0.20408,0.076182
0.16162,0.22449,0.081101
0.16162,0.2449,0.085876
0.16162,0.26531,0.090518
0.16162,0.28571,0.095041
0.16162,0.30612,0.099446
0.16162,0.32653,0.10374
0.16162,0.34694,0.10794
0.16162,0.36735,0.11203
0.16162,0.38776,0.11602
0.16162,0.40816,0.11993
0.16162,0.42857,0.12374
0.16162,0.44898,0.12748
0.16162,0.46939,0.13113
0.16162,0.4898,0.1347
0.16162,0.5102,0.13821
0.16162,0.53061,0.14163
0.16162,0.55102,0.14499
0.16162,0.57143,0.14829
0.16162,0.59184,0.15153
0.16162,0.61224,0.1547
0.16162,0.63265,0.15781
0.16162,0.65306,0.16087
0.16162,0.67347,0.16387
0.16162,0.69388,0.16683
0.16162,0.71429,0.16973
0.16162,0.73469,0.17258
0.16162,0.7551,0.17539
0.16162,0.77551,0.17815
0.16162,0.79592,0.18087
0.16162,0.81633,0.18354
0.16162,0.83673,0.18617
0.16162,0.85714,0.18877
0.16162,0.87755,0.19133
0.16162,0.89796,0.19385
0.16162,0.91837,0.19634
0.16162,0.93878,0.19879
0.16162,0.95918,0.20121
0.16162,0.97959,0.2036
0.16162,1,0.20596
0.18182,0,0
0.18182,0.020408,0.016732
0.18182,0.040816,0.028152
0.18182,0.061224,0.037444
0.18182,0.081633,0.045581
0.18182,0.10204,0.052961
0.18182,0.12245,0.059817
0.18182,0.14286,0.066289
0.18182,0.16327,0.07246
0.18182,0.18367,0.078381
0.18182,0.20408,0.084083
0.18182,0.22449,0.089601
0.18182,0.2449,0.094957
0.18182,0.26531,0.10016
0.18182,0.28571,0.10524
0.18182,0.30612,0.11018
0.18182,0.32653,0.115
0.18182,0.34694,0.11971
0.18182,0.36735,0.1243
0.18182,0.38776,0.12878
0.18182,0.40816,0.13316
0.18182,0.42857,0.13744
0.18182,0.44898,0.14163
0.18182,0.46939,0.14573
0.18182,0.4898,0.14974
0.18182,0.5102,0.15367
0.18182,0.53061,0.15752
0.18182,0.55102,0.16129
0.18182,0.57143,0.16499
0.18182,0.59184,0.16862
0.18182,0.61224,0.17218
0.18182,0.63265,0.17568
0.18182,0.65306,0.17911
0.18182,0.67347,0.18248
0.18182,0.69388,0.1858
0.18182,0.71429,0.18905
0.18182,0.73469,0.19225
0.18182,0.7551,0.1954
0.18182,0.77551,0.1985
0.18182,0.79592,0.20155
0.18182,0.81633,0.20455
0.18182,0.83673,0.20751
0.18182,0.85714,0.21042
0.18182,0.87755,0.2133
0.18182,0.89796,0.21613
0.18182,0.91837,0.21892
0.18182,0.93878,0.22167
0.18182,0.95918,0.22439
0.18182,0.97959,0.22707
0.18182,1,0.22972
0.20202,0,0
0.20202,0.020408,0.01749
0.20202,0.040816,0.029923
0.20202,0.061224,0.040121
0.20202,0.081633,0.049083
0.20202,0.10204,0.057228
0.20202,0.12245,0.064802
0.20202,0.14286,0.071959
0.20202,0.16327,0.078786
0.20202,0.18367,0.085339
0.20202,0.20408,0.091653
0.20202,0.22449,0.097763
0.20202,0.2449,0.10369
0.20202,0.26531,0.10946
0.20202,0.28571,0.11508
0.20202,0.30612,0.12056
0.20202,0.32653,0.1259
0.20202,0.34694,0.13111
0.20202,0.36735,0.1362
0.20202,0.38776,0.14116
0.20202,0.40816,0.14602
0.20202,0.42857,0.15076
0.20202,0.44898,0.1554
0.20202,0.46939,0.15994
0.20202,0.4898,0.16439
0.20202,0.5102,0.16874
0.20202,0.53061,0.173
0.20202,0.55102,0.17718
0.20202,0.57143,0.18128
0.20202,0.59184,0.18531
0.20202,0.61224,0.18925
0.20202,0.63265,0.19313
0.20202,0.65306,0.19693
0.20202,0.67347,0.20067
0.20202,0.69388,0.20434
0.20202,0.71429,0.20795
0.20202,0.73469,0.2115
0.20202,0.7551,0.21498
0.20202,0.77551,0.21842
0.20202,0.79592,0.2218
0.20202,0.81633,0.22513
0.20202,0.83673,0.2284
0.20202,0.85714,0.23163
0.20202,0.87755,0.23482
0.20202,0.89796,0.23796
0.20202,0.91837,0.24105
0.20202,0.93878,0.2441
0.20202,0.95918,0.24711
0.20202,0.97959,0.25009
0.20202,1,0.25303
0.22222,0,0
0.22222,0.020408,0.018117
0.22222,0.040816,0.031495
0.22222,0.061224,0.042564
0.22222,0.081633,0.052326
0.22222,0.10204,0.061219
0.22222,0.12245,0.069499
0.22222,0.14286,0.07733
0.22222,0.16327,0.084804
0.22222,0.18367,0.091982
0.22222,0.20408,0.0989
0.22222,0.22449,0.1056
0.22222,0.2449,0.1121
0.22222,0.26531,0.11842
0.22222,0.28571,0.12458
0.22222,0.30612,0.13058
0.22222,0.32653,0.13644
0.22222,0.34694,0.14215
0.22222,0.36735,0.14773
0.22222,0.38776,0.15317
0.22222,0.40816,0.1585
0.22222,0.42857,0.1637
0.22222,0.44898,0.16878
0.22222,0.46939,0.17376
0.22222,0.4898,0.17864
0.22222,0.5102,0.18341
0.22222,0.53061,0.18809
0.22222,0.55102,0.19267
0.22222,0.57143,0.19717
0.22222,0.59184,0.20158
0.22222,0.61224,0.20591
0.22222,0.63265,0.21016
0.22222,0.65306,0.21433
0.22222,0.67347,0.21842
0.22222,0.69388,0.22245
0.22222,0.71429,0.22641
0.22222,0.73469,0.2303
0.22222,0.7551,0.23413
0.22222,0.77551,0.2379
0.22222,0.79592,0.24161
0.22222,0.81633,0.24526
0.22222,0.83673,0.24885
0.22222,0.85714,0.25239
0.22222,0.87755,0.25588
0.22222,0.89796,0.25933
0.22222,0.91837,0.26272
0.22222,0.93878,0.26607
0.22222,0.95918,0.26937
0.22222,0.97959,0.27264
0.22222,1,0.27586
0.24242,0,0
0.24242,0.020408,0.018632
0.24242,0.040816,0.032885
0.24242,0.061224,0.044787
0.24242,0.081633,0.055325
0.24242,0.10204,0.064947
0.24242,0.12245,0.07392
0.24242,0.14286,0.082413
0.24242,0.16327,0.090525
0.24242,0.18367,0.098318
0.24242,0.20408,0.10583
0.24242,0.22449,0.11311
0.24242,0.2449,0.12017
0.24242,0.26531,0.12704
0.24242,0.28571,0.13374
0.24242,0.30612,0.14026
0.24242,0.32653,0.14662
0.24242,0.34694,0.15283
0.24242,0.36735,0.1589
0.24242,0.38776,0.16482
0.24242,0.40816,0.1706
0.24242,0.42857,0.17626
0.24242,0.44898,0.18179
0.24242,0.46939,0.1872
0.24242,0.4898,0.1925
0.24242,0.5102,0.19769
0.24242,0.53061,0.20277
0.24242,0.55102,0.20776
0.24242,0.57143,0.21264
0.24242,0.59184,0.21744
0.24242,0.61224,0.22215
0.24242,0.63265,0.22677
0.24242,0.65306,0.2313
0.24242,0.67347,0.23576
0.24242,0.69388,0.24014
0.24242,0.71429,0.24444
0.24242,0.73469,0.24867
0.24242,0.7551,0.25284
0.24242,0.77551,0.25693
0.24242,0.79592,0.26097
0.24242,0.81633,0.26494
0.24242,0.83673,0.26884
0.24242,0.85714,0.2727
0.24242,0.87755,0.27649
0.24242,0.89796,0.28024
0.24242,0.91837,0.28393
0.24242,0.93878,0.28757
0.24242,0.95918,0.29117
0.24242,0.97959,0.29472
0.24242,1,0.29822
0.26263,0,0
0.26263,0.020408,0.019052
0.26263,0.040816,0.034111
0.26263,0.061224,0.046806
0.26263,0.081633,0.058094
0.26263,0.10204,0.068426
0.26263,0.12245,0.078076
0.26263,0.14286,0.087219
0.26263,0.16327,0.095957
0.26263,0.18367,0.10436
0.26263,0.20408,0.11246
0.26263,0.22449,0.1203
0.26263,0.2449,0.12792
0.26263,0.26531,0.13534
0.26263,0.28571,0.14256
0.26263,0.30612,0.1496
0.26263,0.32653,0.15646
0.26263,0.34694,0.16316
0.26263,0.36735,0.16971
0.26263,0.38776,0.17609
0.26263,0.40816,0.18234
0.26263,0.42857,0.18844
0.26263,0.44898,0.19441
0.26263,0.46939,0.20025
0.26263,0.4898,0.20597
0.26263,0.5102,0.21157
0.26263,0.53061,0.21706
0.26263,0.55102,0.22244
0.26263,0.57143,0.22771
0.26263,0.59184,0.23289
0.26263,0.61224,0.23797
0.26263,0.63265,0.24296
0.26263,0.65306,0.24785
0.26263,0.67347,0.25266
0.26263,0.69388,0.25739
0.26263,0.71429,0.26204
0.26263,0.73469,0.26661
0.26263,0.7551,0.2711
0.26263,0.77551,0.27552
0.26263,0.79592,0.27988
0.26263,0.81633,0.28416
0.26263,0.83673,0.28838
0.26263,0.85714,0.29254
0.26263,0.87755,0.29664
0.26263,0.89796,0.30068
0.26263,0.91837,0.30467
0.26263,0.93878,0.3086
0.26263,0.95918,0.31248
0.26263,0.97959,0.31632
0.26263,1,0.3201
0.28283,0,0
0.28283,0.020408,0.019392
0.28283,0.040816,0.035187
0.28283,0.061224,0.048635
0.28283,0.081633,0.060645
0.28283,0.10204,0.071667
0.28283,0.12245,0.081979
0.28283,0.14286,0.091758
0.28283,0.16327,0.10111
0.28283,0.18367,0.11011
0.28283,0.20408,0.11879
0.28283,0.22449,0.1272
0.28283,0.2449,0.13536
0.28283,0.26531,0.14331
0.28283,0.28571,0.15105
0.28283,0.30612,0.1586
0.28283,0.32653,0.16596
0.28283,0.34694,0.17315
0.28283,0.36735,0.18016
0.28283,0.38776,0.18701
0.28283,0.40816,0.19371
0.28283,0.42857,0.20025
0.28283,0.44898,0.20665
0.28283,0.46939,0.21292
0.28283,0.4898,0.21905
0.28283,0.5102,0.22506
0.28283,0.53061,0.23095
0.28283,0.55102,0.23671
0.28283,0.57143,0.24237
0.28283,0.59184,0.24793
0.28283,0.61224,0.25338
0.28283,0.63265,0.25872
0.28283,0.65306,0.26398
0.28283,0.67347,0.26914
0.28283,0.69388,0.27421
0.28283,0.71429,0.27919
0.28283,0.73469,0.28409
0.28283,0.7551,0.28892
0.28283,0.77551,0.29366
0.28283,0.79592,0.29833
0.28283,0.81633,0.30293
0.28283,0.83673,0.30746
0.28283,0.85714,0.31192
0.28283,0.87755,0.31632
0.28283,0.89796,0.32066
0.28283,0.91837,0.32494
0.28283,0.93878,0.32916
0.28283,0.95918,0.33332
0.28283,0.97959,0.33743
0.28283,1,0.3415
0.30303,0,0
0.30303,0.020408,0.019665
0.30303,0.040816,0.036129
0.30303,0.061224,0.050289
0.30303,0.081633,0.062991
0.30303,0.10204,0.074682
0.30303,0.12245,0.085639
0.30303,0.14286,0.096041
0.30303,0.16327,0.106
0.30303,0.18367,0.11558
0.30303,0.20408,0.12483
0.30303,0.22449,0.13379
0.30303,0.2449,0.1425
0.30303,0.26531,0.15097
0.30303,0.28571,0.15923
0.30303,0.30612,0.16727
0.30303,0.32653,0.17512
0.30303,0.34694,0.18278
0.30303,0.36735,0.19027
0.30303,0.38776,0.19757
0.30303,0.40816,0.20471
0.30303,0.42857,0.21169
0.30303,0.44898,0.21852
0.30303,0.46939,0.2252
0.30303,0.4898,0.23175
0.30303,0.5102,0.23816
0.30303,0.53061,0.24444
0.30303,0.55102,0.25059
0.30303,0.57143,0.25663
0.30303,0.59184,0.26255
0.30303,0.61224,0.26837
0.30303,0.63265,0.27407
0.30303,0.65306,0.27967
0.30303,0.67347,0.28518
0.30303,0.69388,0.29059
0.30303,0.71429,0.29591
0.30303,0.73469,0.30114
0.30303,0.7551,0.30628
0.30303,0.77551,0.31135
0.30303,0.79592,0.31633
0.30303,0.81633,0.32124
0.30303,0.83673,0.32607
0.30303,0.85714,0.33083
0.30303,0.87755,0.33553
0.30303,0.89796,0.34016
0.30303,0.91837,0.34472
0.30303,0.93878,0.34923
0.30303,0.95918,0.35367
0.30303,0.97959,0.35806
0.30303,1,0.3624
0.32323,0,0
0.32323,0.020408,0.019883
0.32323,0.040816,0.036951
0.32323,0.061224,0.05178
0.32323,0.081633,0.065146
0.32323,0.10204,0.077484
0.32323,0.12245,0.089068
0.32323,0.14286,0.10008
0.32323,0.16327,0.11063
0.32323,0.18367,0.12078
0.32323,0.20408,0.13059
0.32323,0.22449,0.1401
0.32323,0.2449,0.14933
0.32323,0.26531,0.15832
0.32323,0.28571,0.16708
0.32323,0.30612,0.17562
0.32323,0.32653,0.18395
0.32323,0.34694,0.19208
0.32323,0.36735,0.20002
0.32323,0.38776,0.20778
0.32323,0.40816,0.21536
0.32323,0.42857,0.22277
0.32323,0.44898,0.23002
0.32323,0.46939,0.23711
0.32323,0.4898,0.24406
0.32323,0.5102,0.25086
0.32323,0.53061,0.25753
0.32323,0.55102,0.26406
0.32323,0.57143,0.27047
0.32323,0.59184,0.27676
0.32323,0.61224,0.28294
0.32323,0.63265,0.28899
0.32323,0.65306,0.29494
0.32323,0.67347,0.30079
0.32323,0.69388,0.30654
0.32323,0.71429,0.31218
0.32323,0.73469,0.31774
0.32323,0.7551,0.3232
0.32323,0.77551,0.32857
0.32323,0.79592,0.33387
0.32323,0.81633,0.33908
0.32323,0.83673,0.34421
0.32323,0.85714,0.34927
0.32323,0.87755,0.35426
0.32323,0.89796,0.35918
0.32323,0.91837,0.36402
0.32323,0.93878,0.36881
0.32323,0.95918,0.37353
0.32323,0.97959,0.37819
0.32323,1,0.3828
0.34343,0,0
0.34343,0.020408,0.020055
0.34343,0.040816,0.037664
0.34343,0.061224,0.053121
0.34343,0.081633,0.067121
0.34343,0.10204,0.080083
0.34343,0.12245,0.092276
0.34343,0.14286,0.10388
0.34343,0.16327,0.115
0.34343,0.18367,0.12572
0.34343,0.20408,0.13608
0.34343,0.22449,0.14612
0.34343,0.2449,0.15588
0.34343,0.26531,0.16537
0.34343,0.28571,0.17463
0.34343,0.30612,0.18365
0.34343,0.32653,0.19246
0.34343,0.34694,0.20105
0.34343,0.36735,0.20944
0.34343,0.38776,0.21764
0.34343,0.40816,0.22565
0.34343,0.42857,0.23348
0.34343,0.44898,0.24114
0.34343,0.46939,0.24864
0.34343,0.4898,0.25599
0.34343,0.5102,0.26318
0.34343,0.53061,0.27023
0.34343,0.55102,0.27713
0.34343,0.57143,0.28391
0.34343,0.59184,0.29056
0.34343,0.61224,0.29709
0.34343,0.63265,0.30349
0.34343,0.65306,0.30978
0.34343,0.67347,0.31596
0.34343,0.69388,0.32204
0.34343,0.71429,0.32801
0.34343,0.73469,0.33388
0.34343,0.7551,0.33966
0.34343,0.77551,0.34534
0.34343,0.79592,0.35094
0.34343,0.81633,0.35645
0.34343,0.83673,0.36188
0.34343,0.85714,0.36723
0.34343,0.87755,0.3725
0.34343,0.89796,0.37771
0.34343,0.91837,0.38283
0.34343,0.93878,0.38789
0.34343,0.95918,0.39289
0.34343,0.97959,0.39782
0.34343,1,0.40269
0.36364,0,0
0.36364,0.020408,0.02019
0.36364,0.040816,0.038282
0.36364,0.061224,0.054325
0.36364,0.081633,0.068929
0.36364,0.10204,0.082492
0.36364,0.12245,0.095275
0.36364,0.14286,0.10746
0.36364,0.16327,0.11914
0.36364,0.18367,0.13041
0.36364,0.20408,0.14131
0.36364,0.22449,0.15187
0.36364,0.2449,0.16214
0.36364,0.26531,0.17213
0.36364,0.28571,0.18188
0.36364,0.30612,0.19137
0.36364,0.32653,0.20064
0.36364,0.34694,0.20969
0.36364,0.36735,0.21852
0.36364,0.38776,0.22715
0.36364,0.40816,0.23559
0.36364,0.42857,0.24383
0.36364,0.44898,0.2519
0.36364,0.46939,0.2598
0.36364,0.4898,0.26753
0.36364,0.5102,0.27511
0.36364,0.53061,0.28253
0.36364,0.55102,0.2898
0.36364,0.57143,0.29694
0.36364,0.59184,0.30394
0.36364,0.61224,0.31082
0.36364,0.63265,0.31756
0.36364,0.65306,0.32419
0.36364,0.67347,0.3307
0.36364,0.69388,0.3371
0.36364,0.71429,0.34339
0.36364,0.73469,0.34957
0.36364,0.7551,0.35566
0.36364,0.77551,0.36165
0.36364,0.79592,0.36755
0.36364,0.81633,0.37335
0.36364,0.83673,0.37907
0.36364,0.85714,0.38471
0.36364,0.87755,0.39026
0.36364,0.89796,0.39574
0.36364,0.91837,0.40115
0.36364,0.93878,0.40648
0.36364,0.95918,0.41174
0.36364,0.97959,0.41694
0.36364,1,0.42207
0.38384,0,0
0.38384,0.020408,0.020295
0.38384,0.040816,0.038815
0.38384,0.061224,0.055402
0.38384,0.081633,0.07058
0.38384,0.10204,0.08472
0.38384,0.12245,0.098074
0.38384,0.14286,0.11082
0.38384,0.16327,0.12305
0.38384,0.18367,0.13486
0.38384,0.20408,0.14628
0.38384,0.22449,0.15735
0.38384,0.2449,0.16812
0.38384,0.26531,0.1786
